   88789851045812736.        5.7783143946934692E+043   5.7783113449445263E+043   5.7782835895631202E+043   5.7781857950493904E+043   5.7779882695804645E+043   5.7776502036352756E+043   5.7763003992916631E+043   5.7732491530314207E+043
   92078364047509504.        5.2188789028468322E+043   5.2188762340675596E+043   5.2188519458411735E+043   5.2187663676227743E+043   5.2185935165034729E+043   5.2182976804190938E+043   5.2171164829268981E+043   5.2144463424929719E+043
   95366877049206272.        4.7304811188371560E+043   4.7304799292607195E+043   4.7304691030601382E+043   4.7304309573388500E+043   4.7303539095372299E+043   4.7302220385938558E+043   4.7296954739150981E+043   4.7285049317227839E+043
   98655390050903040.        4.3020969606428066E+043   4.3020959298341510E+043   4.3020865485606186E+043   4.3020534939788030E+043   4.3019867293656448E+043   4.3018724584648669E+043   4.3014161697919563E+043   4.3003845100708714E+043
   1.0194390305259981E+017   3.9247045134023241E+043   3.9247036133719751E+043   3.9246954222966638E+043   3.9246665613296114E+043   3.9246082670734424E+043   3.9245084935128405E+043   3.9241100922155494E+043   3.9232093080271594E+043
   1.0523241605429658E+017   3.5908707071735202E+043   3.5908699160026947E+043   3.5908627156453752E+043   3.5908373454337799E+043   3.5907861018889840E+043   3.5906983959073469E+043   3.5903481802424499E+043   3.5895563384881977E+043
   1.0852092905599334E+017   3.2944329716789241E+043   3.2944322719702099E+043   3.2944259039990989E+043   3.2944034666680390E+043   3.2943581470294244E+043   3.2942805800660444E+043   3.2939708494772745E+043   3.2932705409456914E+043
   1.1180944205769011E+017   3.0302519528619779E+043   3.0302513306411589E+043   3.0302456678785483E+043   3.0302257153229169E+043   3.0301854144993866E+043   3.0301164374612829E+043   3.0298410065379985E+043   3.0292182472278870E+043
   1.1509795505938688E+017   2.7940178949124082E+043   2.7940173388349018E+043   2.7940122780350791E+043   2.7939944464729838E+043   2.7939584296904630E+043   2.7938967849859697E+043   2.7936506322371241E+043   2.7930940694056176E+043
   1.1838646806108365E+017   2.5820979052225187E+043   2.5820974059900810E+043   2.5820928625308045E+043   2.5820768537992742E+043   2.5820445188216953E+043   2.5819891757012812E+043   2.5817681853867007E+043   2.5812685139421683E+043
   1.2167498106278042E+017   2.3914146206866642E+043   2.3914141706120768E+043   2.3914100745328617E+043   2.3913956421289528E+043   2.3913664910639828E+043   2.3913165973653400E+043   2.3911173668239417E+043   2.3906668937706680E+043
   1.2496349406447718E+017   2.2193491794979397E+043   2.2193487721756810E+043   2.2193450651806081E+043   2.2193320037009567E+043   2.2193056216699059E+043   2.2192604673111121E+043   2.2190801611957788E+043   2.2186724761106091E+043
   1.2825200706617395E+017   2.0636631434072011E+043   2.0636627734612077E+043   2.0636594066233408E+043   2.0636475436757813E+043   2.0636235824766027E+043   2.0635825714949973E+043   2.0634188101282767E+043   2.0630485327685732E+043
   1.3154052006787072E+017   1.9224352971069586E+043   1.9224349599952611E+043   1.9224318919786551E+043   1.9224210819175609E+043   1.9223992473714029E+043   1.9223618762669090E+043   1.9222126491689141E+043   1.9218752339841585E+043
   1.3482903306956749E+017   1.7940102031180383E+043   1.7940100550489096E+043   1.7940087074873702E+043   1.7940039593871241E+043   1.7939943689621470E+043   1.7939779542543361E+043   1.7939124067631621E+043   1.7937641883687403E+043
   1.3811754607126426E+017   1.6769561029441798E+043   1.6769559690674072E+043   1.6769547506689885E+043   1.6769504576716116E+043   1.6769417864826054E+043   1.6769269451102965E+043   1.6768676802449594E+043   1.6767336680934168E+043
   1.4140605907296102E+017   1.5700302925741348E+043   1.5700301711068929E+043   1.5700290656462919E+043   1.5700251705823893E+043   1.5700173031563544E+043   1.5700038374800667E+043   1.5699500660349357E+043   1.5698284756146073E+043
   1.4469457207465779E+017   1.4721505086120199E+043   1.4721503980464281E+043   1.4721493918005883E+043   1.4721458463173500E+043   1.4721386849893502E+043   1.4721264278491672E+043   1.4720774823272903E+043   1.4719668043219103E+043
   1.4798308507635456E+017   1.3823711735622340E+043   1.3823710726153726E+043   1.3823701539085803E+043   1.3823669168669501E+043   1.3823603785426545E+043   1.3823491877171407E+043   1.3823045002042116E+043   1.3822034504649368E+043
   1.5127159807805133E+017   1.2998635892033804E+043   1.2998634967777226E+043   1.2998626556215015E+043   1.2998596918273564E+043   1.2998537054202347E+043   1.2998434592400480E+043   1.2998025438891331E+043   1.2997100238314534E+043
   1.5456011107974810E+017   1.2238993532362613E+043   1.2238992683880837E+043   1.2238984961937069E+043   1.2238957753848979E+043   1.2238902797702112E+043   1.2238808736162420E+043   1.2238433126644730E+043   1.2237583776509155E+043
   1.5784862408144486E+017   1.1538364195408591E+043   1.1538363414548242E+043   1.1538356308019955E+043   1.1538331268333048E+043   1.1538280692018507E+043   1.1538194126875600E+043   1.1537848452048880E+043   1.1537066791049811E+043
   1.6113713708314163E+017   1.0891073361369631E+043   1.0891072641055205E+043   1.0891066085548962E+043   1.0891042987374666E+043   1.0890996332613377E+043   1.0890916479491214E+043   1.0890597607194787E+043   1.0889876552911668E+043
   1.6442565008483840E+017   1.0292092845837270E+043   1.0292092179903039E+043   1.0292086119305218E+043   1.0292064764928642E+043   1.0292021632367685E+043   1.0291947807746189E+043   1.0291653008553637E+043   1.0290986389211133E+043
   1.6771416308653517E+017   9.7369561555422648E+042   9.7369555385942679E+042   9.7369499238150068E+042   9.7369301402692905E+042   9.7368901805428160E+042   9.7368217864580638E+042   9.7365486725830351E+042   9.7359310889098772E+042
   1.7100267608823194E+017   9.2216863183667705E+042   9.2216857456688240E+042   9.2216805336046070E+042   9.2216621690156266E+042   9.2216250753617538E+042   9.2215615867693404E+042   9.2213080616056526E+042   9.2207347727384602E+042
   1.7429118908992870E+017   8.7427341521315385E+042   8.7427336195105638E+042   8.7427287721826632E+042   8.7427116927333242E+042   8.7426771948625002E+042   8.7426181491428576E+042   8.7423823653576883E+042   8.7418491940840421E+042
   1.7757970209162547E+017   8.2969252998000966E+042   8.2969248035670955E+042   8.2969202874023199E+042   8.2969043747983379E+042   8.2968722337746242E+042   8.2968172219720024E+042   8.2965975465218168E+042   8.2961008001763130E+042
   1.8086821509332224E+017   7.8814146517610918E+042   7.8814141886448474E+042   7.8814099738721897E+042   7.8813951232161720E+042   7.8813651271632304E+042   7.8813137866362307E+042   7.8811087714191709E+042   7.8806451755241347E+042
   1.8415672809501901E+017   7.4936470132861101E+042   7.4936465803773135E+042   7.4936426405194733E+042   7.4936287585193041E+042   7.4936007190016231E+042   7.4935527272294200E+042   7.4933610843525855E+042   7.4929277266935238E+042
   1.8744524109671578E+017   7.1313230684334508E+042   7.1313226631374130E+042   7.1313189745804018E+042   7.1313059780327793E+042   7.1312797269926625E+042   7.1312347963324627E+042   7.1310553771775468E+042   7.1306496604671898E+042
   1.9073375409841254E+017   6.7923698494409686E+042   6.7923694694374286E+042   6.7923660110647784E+042   6.7923538255663543E+042   6.7923292127206143E+042   6.7922870859519342E+042   6.7921188633827800E+042   6.7917384650293929E+042
   1.9402226710010931E+017   6.4749150499927016E+042   6.4749146932015265E+042   6.4749114460821827E+042   6.4749000049298424E+042   6.4748768955485674E+042   6.4748373420714275E+042   6.4746793952527516E+042   6.4743222330326579E+042
   1.9731078010180608E+017   6.1772646271601711E+042   6.1772642917119910E+042   6.1772612388330118E+042   6.1772504820820701E+042   6.1772287550863101E+042   6.1771915676653102E+042   6.1770430690612195E+042   6.1767072717201260E+042
   2.0059929310350285E+017   5.8978832246779101E+042   5.8978830922090376E+042   5.8978818866234241E+042   5.8978776387666407E+042   5.8978690587307966E+042   5.8978543732997862E+042   5.8977957302111478E+042   5.8976631185543554E+042
   2.0388780610519962E+017   5.6353770229933610E+042   5.6353768998612811E+042   5.6353757792488449E+042   5.6353718307933032E+042   5.6353638555029881E+042   5.6353502051425307E+042   5.6352956953747921E+042   5.6351724304860379E+042
   2.0717631910689638E+017   5.3884786820167851E+042   5.3884785672831288E+042   5.3884775231038879E+042   5.3884738439591385E+042   5.3884664126361896E+042   5.3884536933196644E+042   5.3884029014670478E+042   5.3882880439866048E+042
   2.1046483210859315E+017   5.1560340929215782E+042   5.1560339857716979E+042   5.1560330106116220E+042   5.1560295746544913E+042   5.1560226345340411E+042   5.1560107559502028E+042   5.1559633213758872E+042   5.1558560557925166E+042
   2.1375334511028992E+017   4.9369906975099363E+042   4.9369905972327017E+042   4.9369896846198658E+042   4.9369864690466596E+042   4.9369799740686885E+042   4.9369688573821563E+042   4.9369244652753826E+042   4.9368240797040013E+042
   2.1704185811198669E+017   4.7303871690194677E+042   4.7303870749909799E+042   4.7303862192473503E+042   4.7303832040516342E+042   4.7303771138061609E+042   4.7303666898520363E+042   4.7303250640187679E+042   4.7302309338981401E+042
   2.2033037111368346E+017   4.5353442779850053E+042   4.5353441896553566E+042   4.5353433857762703E+042   4.5353405533242243E+042   4.5353348321935851E+042   4.5353250400093970E+042   4.5352859370100200E+042   4.5351975118464451E+042
   2.2361888411538022E+017   4.3510567918488843E+042   4.3510567087313005E+042   4.3510559522866864E+042   4.3510532869690420E+042   4.3510479034248688E+042   4.3510386890472944E+042   4.3510018933916124E+042   4.3509186858934559E+042
   2.2690739711707699E+017   4.1767862782186302E+042   4.1767861998805126E+042   4.1767854869333252E+042   4.1767829748779877E+042   4.1767779009007326E+042   4.1767692163720744E+042   4.1767345365519344E+042   4.1766561136582451E+042
   2.3019591011877376E+017   4.0118546996477023E+042   4.0118546257031737E+042   4.0118539527415938E+042   4.0118515815747365E+042   4.0118467921711323E+042   4.0118385947134068E+042   4.0118058599046233E+042   4.0117318353272352E+042
   2.3348442312047053E+017   3.8556387030924038E+042   3.8556386331960796E+042   3.8556379970767906E+042   3.8556357557230059E+042   3.8556312285223916E+042   3.8556234798464184E+042   3.8555925371497794E+042   3.8555225651344108E+042
   2.3677293612216730E+017   3.7075645202129978E+042   3.7075644540547394E+042   3.7075638519552026E+042   3.7075617304693328E+042   3.7075574453839822E+042   3.7075501111080020E+042   3.7075208232276777E+042   3.7074545933041352E+042
   2.4006144912386406E+017   3.5671034058006308E+042   3.5671033431011088E+042   3.5671027724791816E+042   3.5671007619040360E+042   3.5670967008417717E+042   3.5670897499995625E+042   3.5670619932788779E+042   3.5669992258193460E+042
   2.4334996212556083E+017   3.4337675511232873E+042   3.4337674916302101E+042   3.4337669501898039E+042   3.4337650424351652E+042   3.4337611890549591E+042   3.4337545936775353E+042   3.4337282564285845E+042   3.4336686988703857E+042
   2.4663847512725760E+017   3.3071064171426094E+042   3.3071063606274961E+042   3.3071058462892363E+042   3.3071040340284683E+042   3.3071003735316149E+042   3.3070941082897974E+042   3.3070690893661318E+042   3.3070125129841445E+042
   2.4992698812895437E+017   3.1867034395666284E+042   3.1867033858220441E+042   3.1867028966980820E+042   3.1867011732793894E+042   3.1866976922302600E+042   3.1866917341278834E+042   3.1866679416994129E+042   3.1866141388357521E+042
   2.5321550113065114E+017   3.0721730637446222E+042   3.0721730125817909E+042   3.0721725469540948E+042   3.0721709063240326E+042   3.0721675924955732E+042   3.0721619206050445E+042   3.0721392711020537E+042   3.0720880527781607E+042
   2.5650401413234790E+017   2.9631580726248281E+042   2.9631580238715684E+042   2.9631575801731402E+042   2.9631560168104140E+042   2.9631528590504400E+042   2.9631474542838917E+042   2.9631258714831888E+042   2.9630770653333435E+042
   2.5979252713404467E+017   2.8593271755056195E+042   2.8593271290045528E+042   2.8593267058031032E+042   2.8593252146610723E+042   2.8593222027761254E+042   2.8593170476866268E+042   2.8592964619177268E+042   2.8592499103939735E+042
   2.6308104013574144E+017   2.7603728292187500E+042   2.7603727848257364E+042   2.7603723808094604E+042   2.7603709572660109E+042   2.7603680819201091E+042   2.7603631605283697E+042   2.7603435079814841E+042   2.7602990667887875E+042
   2.6636955313743821E+017   2.6660092667760618E+042   2.6660092430971966E+042   2.6660090275982602E+042   2.6660082682918577E+042   2.6660067346053979E+042   2.6660041095728264E+042   2.6659936270343020E+042   2.6659699222728391E+042
   2.6965806613913498E+017   2.5759707114619841E+042   2.5759706889821041E+042   2.5759704843950072E+042   2.5759697635362617E+042   2.5759683075083635E+042   2.5759658153948773E+042   2.5759558636415040E+042   2.5759333591722199E+042
   2.7294657914083174E+017   2.4900097569252906E+042   2.4900097355635715E+042   2.4900095411527463E+042   2.4900088561498973E+042   2.4900074725455892E+042   2.4900051043911015E+042   2.4899956476426427E+042   2.4899742625540100E+042
   2.7623509214252851E+017   2.4078958960677726E+042   2.4078958757501887E+042   2.4078956908419299E+042   2.4078950393211917E+042   2.4078937233457798E+042   2.4078914709437768E+042   2.4078824764292222E+042   2.4078621366146045E+042
   2.7952360514422528E+017   2.3294141834895815E+042   2.3294141641482190E+042   2.3294139881244515E+042   2.3294133679080484E+042   2.3294121151627492E+042   2.3294099709843478E+042   2.3294014086386694E+042   2.3293820461105775E+042
   2.8281211814592205E+017   2.2543640179692782E+042   2.2543639995417314E+042   2.2543638318345073E+042   2.2543632409212854E+042   2.2543620473640662E+042   2.2543600044909925E+042   2.2543518466874977E+042   2.2543333989723543E+042
   2.8610063114761882E+017   2.1825580329638797E+042   2.1825580153927160E+042   2.1825578554793461E+042   2.1825572920276208E+042   2.1825561539385512E+042   2.1825542060038379E+042   2.1825464273173580E+042   2.1825288369199856E+042
   2.8938914414931558E+017   2.1138210844383450E+042   2.1138210676706301E+042   2.1138209150693666E+042   2.1138203773817078E+042   2.1138192913322323E+042   2.1138174324676205E+042   2.1138100094644800E+042   2.1137932233931524E+042
   2.9267765715101235E+017   2.0479893264990885E+042   2.0479893104859652E+042   2.0479891647521629E+042   2.0479886512618716E+042   2.0479876140874909E+042   2.0479858388766791E+042   2.0479787499279931E+042   2.0479627192722354E+042
   2.9596617015270912E+017   1.9849093663328241E+042   1.9849093510291364E+042   1.9849092117518332E+042   1.9849087210108934E+042   1.9849077297868307E+042   1.9849060332238196E+042   1.9848992583391635E+042   1.9848839378936266E+042
   2.9925468315440589E+017   1.9244374908581537E+042   1.9244374762221108E+042   1.9244373430209758E+042   1.9244368736892987E+042   1.9244359257087724E+042   1.9244343031606817E+042   1.9244278238396012E+042   1.9244131717682709E+042
   3.0254319615610266E+017   1.8664389582980812E+042   1.8664389442909583E+042   1.8664388168135603E+042   1.8664383676493613E+042   1.8664374604041523E+042   1.8664359075779553E+042   1.8664297066771318E+042   1.8664156842129503E+042
   3.0583170915779942E+017   1.8107873485903483E+042   1.8107873351762173E+042   1.8107872130955778E+042   1.8107867829467539E+042   1.8107859141097840E+042   1.8107844270224945E+042   1.8107784886366889E+042   1.8107650598123223E+042
   3.0912022215949619E+017   1.7573639671805361E+042   1.7573639543260239E+042   1.7573638373384186E+042   1.7573634251348032E+042   1.7573625925444952E+042   1.7573611674963939E+042   1.7573554768515376E+042   1.7573426082576200E+042
   3.1240873516119296E+017   1.7060572973002347E+042   1.7060572849743062E+042   1.7060571727972882E+042   1.7060567775436856E+042   1.7060559791898918E+042   1.7060546127404431E+042   1.7060491560974617E+042   1.7060368166651115E+042
   3.1569724816288973E+017   1.6567624963278174E+042   1.6567624845015800E+042   1.6567623768721981E+042   1.6567619976421048E+042   1.6567612316534258E+042   1.6567599205995749E+042   1.6567546851677241E+042   1.6567428459725617E+042
   3.1898576116458650E+017   1.6093809322699730E+042   1.6093809209164990E+042   1.6093808175896898E+042   1.6093804535196287E+042   1.6093797181519688E+042   1.6093784595085507E+042   1.6093734333671850E+042   1.6093620674524276E+042
   3.2227427416628326E+017   1.5638197567946657E+042   1.5638197458888336E+042   1.5638196466359662E+042   1.5638192969203634E+042   1.5638185905465822E+042   1.5638173815286101E+042   1.5638125535564544E+042   1.5638016357729746E+042
   3.2556278716798003E+017   1.5199915115962697E+042   1.5199915011146187E+042   1.5199914057221801E+042   1.5199910696087244E+042   1.5199903907092659E+042   1.5199892287158929E+042   1.5199845885269958E+042   1.5199740953884892E+042
   3.2885130016967680E+017   1.4778137651862531E+042   1.4778137551068522E+042   1.4778136633752517E+042   1.4778133401606884E+042   1.4778126873150823E+042   1.4778115699150560E+042   1.4778071078007065E+042   1.4777970173523463E+042
   3.3213981317137357E+017   1.4372087774822732E+042   1.4372087677846022E+042   1.4372086795270867E+042   1.4372083685533967E+042   1.4372077404325413E+042   1.4372066653509935E+042   1.4372023722269685E+042   1.4371926639261122E+042
   3.3542832617307034E+017   1.3981031898187070E+042   1.3981031804835478E+042   1.3981030955252168E+042   1.3981027961761404E+042   1.3981021915352825E+042   1.3981011566417142E+042   1.3980970240002995E+042   1.3980876786079946E+042
   3.3871683917476710E+017   1.3604277382258171E+042   1.3604277292351557E+042   1.3604276474120616E+042   1.3604273591099333E+042   1.3604267767822749E+042   1.3604257800796139E+042   1.3604217999459086E+042   1.3604127994280789E+042
   3.4200535217646387E+017   1.3241169880258217E+042   1.3241169793627569E+042   1.3241169005210870E+042   1.3241166227239496E+042   1.3241160616148175E+042   1.3241151012294395E+042   1.3241112661215063E+042   1.3241025935588391E+042
   3.4529386517816064E+017   1.2891090879747423E+042   1.2891090796234048E+042   1.2891090036187321E+042   1.2891087358177009E+042   1.2891081948992234E+042   1.2891072690718399E+042   1.2891035719643166E+042   1.2890952114699772E+042
   3.4858237817985741E+017   1.2553455423412373E+042   1.2553455342867137E+042   1.2553454609833138E+042   1.2553452027001664E+042   1.2553446810064049E+042   1.2553437880837319E+042   1.2553402223745641E+042   1.2553321590189643E+042
   3.5187089118155418E+017   1.2227709994597235E+042   1.2227709916879878E+042   1.2227709209582128E+042   1.2227706717431833E+042   1.2227701683656774E+042   1.2227693067928092E+042   1.2227658662727964E+042   1.2227580860147288E+042
   3.5515940418325094E+017   1.1913330554267068E+042   1.1913330479245576E+042   1.1913329796482615E+042   1.1913327390780190E+042   1.1913322531617029E+042   1.1913314214751232E+042   1.1913281003000096E+042   1.1913205899235349E+042
   3.5844791718494771E+017   1.1609820717279124E+042   1.1609820644829146E+042   1.1609819985469282E+042   1.1609817662227216E+042   1.1609812969621778E+042   1.1609804937833469E+042   1.1609772864482137E+042   1.1609700335047536E+042
   3.6173643018664448E+017   1.1316710056909368E+042   1.1316709986913690E+042   1.1316709349890148E+042   1.1316707105349698E+042   1.1316702571709872E+042   1.1316694812004522E+042   1.1316663825161968E+042   1.1316593752713447E+042
   3.6502494318834125E+017   1.1033552527549203E+042   1.1033552459897253E+042   1.1033551844203745E+042   1.1033549674819260E+042   1.1033545292983359E+042   1.1033537793103142E+042   1.1033507843820218E+042   1.1033440117666338E+042
   3.6831345619003802E+017   1.0759924996362751E+042   1.0759924930950154E+042   1.0759924335636772E+042   1.0759922238061277E+042   1.0759918001268910E+042   1.0759910749642847E+042   1.0759881791713201E+042   1.0759816307364933E+042
   3.7160196919173478E+017   1.0495425875487304E+042   1.0495425812215467E+042   1.0495425236384920E+042   1.0495423207456829E+042   1.0495419109322054E+042   1.0495412095020080E+042   1.0495384084796693E+042   1.0495320743552587E+042
   3.7489048219343155E+017   1.0239673847077393E+042   1.0239673785853120E+042   1.0239673228657255E+042   1.0239671265388109E+042   1.0239667299874686E+042   1.0239660512565271E+042   1.0239633408791263E+042   1.0239572117354805E+042
   3.7817899519512832E+017   9.9923066741438857E+041   9.9923066148790305E+041   9.9923060755156163E+041   9.9923041750787717E+041   9.9923003364773030E+041   9.9922937663883320E+041   9.9922675300407322E+041   9.9922082001670788E+041
   3.8146750819682509E+017   9.7529800907303764E+041   9.7529800333415079E+041   9.7529795110512722E+041   9.7529776707714444E+041   9.7529739536782472E+041   9.7529675915608677E+041   9.7529421857062537E+041   9.7528847338757518E+041
   3.8475602119852186E+017   9.5213667655057987E+041   9.5213667099139101E+041   9.5213662039777861E+041   9.5213644213213747E+041   9.5213608206189486E+041   9.5213546577141284E+041   9.5213300473750768E+041   9.5212743944912853E+041
   3.8804453420021862E+017   9.2971553333402012E+041   9.2971552794704187E+041   9.2971547892070195E+041   9.2971530617731464E+041   9.2971495726120812E+041   9.2971436006196519E+041   9.2971197526510997E+041   9.2970658237612059E+041
   3.9133304720191539E+017   9.0800494898746189E+041   9.0800494376559545E+041   9.0800489624191976E+041   9.0800472879314211E+041   9.0800439057136345E+041   9.0800381167635935E+041   9.0800149997382802E+041   9.0799627237740189E+041
   3.9462156020361216E+017   8.8697671445003257E+041   8.8697670938654260E+041   8.8697666330423655E+041   8.8697650093409724E+041   8.8697617297041680E+041   8.8697561163300781E+041   8.8697337004322844E+041   8.8696830099696582E+041
   3.9791007320530893E+017   8.6660396275313423E+041   8.6660396072479764E+041   8.6660394226511207E+041   8.6660387722275267E+041   8.6660374584677979E+041   8.6660352098569144E+041   8.6660262304662841E+041   8.6660059247628904E+041
   4.0119858620700570E+017   8.4686109476901549E+041   8.4686109281571602E+041   8.4686107503893698E+041   8.4686101240278516E+041   8.4686088588699627E+041   8.4686066934452378E+041   8.4685980462422786E+041   8.4685784917368547E+041
   4.0448709920870246E+017   8.2772370963335543E+041   8.2772370775106157E+041   8.2772369062049667E+041   8.2772363026126908E+041   8.2772350834453112E+041   8.2772329967372227E+041   8.2772246638737902E+041   8.2772058202051751E+041
   4.0777561221039923E+017   8.0916853951257043E+041   8.0916853769754003E+041   8.0916852117913339E+041   8.0916846297683357E+041   8.0916834541677165E+041   8.0916814420278174E+041   8.0916734069378955E+041   8.0916552366442873E+041
   4.1106412521209600E+017   7.9117338841220034E+041   7.9117338666095481E+041   7.9117337072304688E+041   7.9117331456612420E+041   7.9117320113742193E+041   7.9117300699460310E+041   7.9117223172295326E+041   7.9117047854857128E+041
   4.1435263821379277E+017   7.7371707474615901E+041   7.7371707305545958E+041   7.7371705766857547E+041   7.7371700345317466E+041   7.7371689394606048E+041   7.7371670651537079E+041   7.7371595804729911E+041   7.7371426548563305E+041
   4.1764115121548954E+017   7.5677937740811896E+041   7.5677937577494598E+041   7.5677936091160482E+041   7.5677930854089792E+041   7.5677920275979277E+041   7.5677902170648257E+041   7.5677829870523228E+041   7.5677666373338639E+041
   4.2092966421718630E+017   7.4034098510595579E+041   7.4034098352749017E+041   7.4034096916203533E+041   7.4034091854562178E+041   7.4034081630793027E+041   7.4034064131947201E+041   7.4033994253702533E+041   7.4033836233277593E+041
   4.2421817721888307E+017   7.2438344873822338E+041   7.2438344721182985E+041   7.2438343332027657E+041   7.2438338437364637E+041   7.2438328550867127E+041   7.2438311629290196E+041   7.2438244056256384E+041   7.2438091248758667E+041
