 4.6285E+22  3.2652E-11  1.0000E+00  1.1703E+04  8.1828E-05  1.0464E-06  2.2713E-13  1.0000E+00
 1.3886E+23  2.2851E-10  1.0000E+00  1.1706E+04  8.1828E-05  1.4948E-07  2.2706E-13  1.0000E+00
 2.3143E+23  6.1978E-10  1.0000E+00  1.1719E+04  8.1828E-05  5.5072E-08  2.2686E-13  1.0000E+00
 3.2400E+23  1.2049E-09  1.0000E+00  1.1746E+04  8.1828E-05  2.8280E-08  2.2642E-13  1.0000E+00
 4.1657E+23  1.9806E-09  1.0000E+00  1.1794E+04  8.1828E-05  1.7154E-08  2.2563E-13  1.0000E+00
 5.0914E+23  2.9407E-09  1.0000E+00  1.1873E+04  8.1828E-05  1.1498E-08  2.2437E-13  1.0000E+00
 6.0171E+23  4.0728E-09  1.0000E+00  1.1994E+04  8.1828E-05  8.2410E-09  2.2244E-13  1.0000E+00
 6.9428E+23  5.3645E-09  1.0000E+00  1.2169E+04  8.1828E-05  6.1914E-09  2.1972E-13  1.0000E+00
 7.8685E+23  6.7835E-09  1.0000E+00  1.2426E+04  8.1828E-05  4.8228E-09  2.1586E-13  1.0000E+00
 8.7942E+23  8.2994E-09  1.0000E+00  1.2784E+04  8.1828E-05  3.8616E-09  2.1071E-13  1.0000E+00
 9.7199E+23  9.8951E-09  1.0000E+00  1.3217E+04  8.1828E-05  3.1614E-09  2.0480E-13  1.0000E+00
 1.0646E+24  1.1591E-08  1.0000E+00  1.3653E+04  8.1828E-05  2.6358E-09  1.9919E-13  1.0000E+00
 1.1571E+24  1.3463E-08  1.0000E+00  1.3970E+04  8.1828E-05  2.2316E-09  1.9530E-13  1.0000E+00
 1.2497E+24  1.5572E-08  1.0000E+00  1.4141E+04  8.1828E-05  1.9123E-09  1.9328E-13  1.0000E+00
 1.3423E+24  1.7865E-08  1.0000E+00  1.4235E+04  8.1828E-05  1.6587E-09  1.9217E-13  1.0000E+00
 1.4348E+24  2.0311E-08  1.0000E+00  1.4335E+04  8.1828E-05  1.4515E-09  1.9102E-13  9.9999E-01
 1.5274E+24  2.2901E-08  1.0000E+00  1.4435E+04  8.1828E-05  1.2808E-09  1.8988E-13  9.9999E-01
 1.6200E+24  2.5640E-08  1.0000E+00  1.4528E+04  8.1828E-05  1.1387E-09  1.8883E-13  9.9999E-01
 1.7126E+24  2.8514E-08  1.0000E+00  1.4619E+04  8.1828E-05  1.0192E-09  1.8782E-13  9.9999E-01
 1.8051E+24  3.1562E-08  1.0000E+00  1.4701E+04  8.1828E-05  9.1703E-10  1.8691E-13  9.9999E-01
 1.8977E+24  3.4731E-08  1.0000E+00  1.4780E+04  8.1828E-05  8.3009E-10  1.8605E-13  9.9999E-01
 1.9903E+24  3.8071E-08  1.0000E+00  1.4856E+04  8.1828E-05  7.5439E-10  1.8522E-13  9.9999E-01
 2.0828E+24  4.1526E-08  1.0000E+00  1.4931E+04  8.1828E-05  6.8910E-10  1.8443E-13  9.9999E-01
 2.1754E+24  4.5141E-08  1.0000E+00  1.5003E+04  8.1828E-05  6.3167E-10  1.8366E-13  9.9999E-01
 2.2680E+24  4.8891E-08  1.0000E+00  1.5073E+04  8.1828E-05  5.8123E-10  1.8292E-13  9.9999E-01
 2.3605E+24  5.2800E-08  1.0000E+00  1.5141E+04  8.1828E-05  5.3641E-10  1.8221E-13  9.9999E-01
 2.4531E+24  5.6840E-08  1.0000E+00  1.5204E+04  8.1828E-05  4.9676E-10  1.8155E-13  9.9999E-01
 2.5457E+24  6.1015E-08  1.0000E+00  1.5269E+04  8.1828E-05  4.6133E-10  1.8089E-13  9.9998E-01
 2.6383E+24  6.5364E-08  1.0000E+00  1.5332E+04  8.1828E-05  4.2933E-10  1.8024E-13  9.9998E-01
 2.7308E+24  6.9795E-08  1.0000E+00  1.5391E+04  8.1828E-05  4.0094E-10  1.7964E-13  9.9998E-01
 2.8234E+24  7.4412E-08  1.0000E+00  1.5451E+04  8.1828E-05  3.7498E-10  1.7903E-13  9.9998E-01
 2.9160E+24  7.9120E-08  1.0000E+00  1.5508E+04  8.1828E-05  3.5173E-10  1.7847E-13  9.9998E-01
 3.0085E+24  8.4059E-08  1.0000E+00  1.5563E+04  8.1828E-05  3.3020E-10  1.7792E-13  9.9998E-01
 3.1011E+24  8.9086E-08  1.0000E+00  1.5619E+04  8.1828E-05  3.1074E-10  1.7737E-13  9.9998E-01
 3.1937E+24  9.4229E-08  1.0000E+00  1.5672E+04  8.1828E-05  2.9305E-10  1.7685E-13  9.9998E-01
 3.2862E+24  9.9492E-08  1.0000E+00  1.5723E+04  8.1828E-05  2.7687E-10  1.7634E-13  9.9997E-01
 3.3788E+24  1.0489E-07  1.0000E+00  1.5774E+04  8.1828E-05  2.6200E-10  1.7585E-13  9.9997E-01
 3.4714E+24  1.1045E-07  1.0000E+00  1.5824E+04  8.1828E-05  2.4823E-10  1.7537E-13  9.9997E-01
 3.5640E+24  1.1620E-07  1.0000E+00  1.5872E+04  8.1828E-05  2.3542E-10  1.7491E-13  9.9997E-01
 3.6565E+24  1.2217E-07  1.0000E+00  1.5919E+04  8.1828E-05  2.2344E-10  1.7446E-13  9.9997E-01
 3.7491E+24  1.2793E-07  1.0000E+00  1.5966E+04  8.1828E-05  2.1291E-10  1.7402E-13  9.9997E-01
 3.8417E+24  1.3419E-07  1.0000E+00  1.6011E+04  8.1828E-05  2.0255E-10  1.7358E-13  9.9997E-01
 3.9342E+24  1.4037E-07  1.0000E+00  1.6055E+04  8.1828E-05  1.9325E-10  1.7317E-13  9.9996E-01
 4.0268E+24  1.4689E-07  1.0000E+00  1.6100E+04  8.1828E-05  1.8430E-10  1.7276E-13  9.9996E-01
 4.1194E+24  1.5319E-07  1.0000E+00  1.6142E+04  8.1828E-05  1.7638E-10  1.7236E-13  9.9996E-01
 4.2120E+24  1.6005E-07  1.0000E+00  1.6183E+04  8.1828E-05  1.6849E-10  1.7198E-13  9.9996E-01
 4.3045E+24  1.6688E-07  1.0000E+00  1.6224E+04  8.1828E-05  1.6130E-10  1.7160E-13  9.9996E-01
 4.3971E+24  1.7355E-07  1.0000E+00  1.6264E+04  8.1828E-05  1.5481E-10  1.7123E-13  9.9996E-01
 4.4897E+24  1.8071E-07  1.0000E+00  1.6304E+04  8.1828E-05  1.4842E-10  1.7087E-13  9.9995E-01
 4.5822E+24  1.8796E-07  1.0000E+00  1.6342E+04  8.1828E-05  1.4244E-10  1.7052E-13  9.9995E-01
 4.6748E+24  1.9531E-07  1.0000E+00  1.6381E+04  8.1828E-05  1.3684E-10  1.7017E-13  9.9995E-01
 4.7674E+24  2.0278E-07  1.0000E+00  1.6418E+04  8.1828E-05  1.3158E-10  1.6984E-13  9.9995E-01
 4.8599E+24  2.1035E-07  1.0000E+00  1.6455E+04  8.1828E-05  1.2663E-10  1.6951E-13  9.9995E-01
 4.9525E+24  2.1806E-07  1.0000E+00  1.6490E+04  8.1828E-05  1.2196E-10  1.6919E-13  9.9994E-01
 5.0451E+24  2.2591E-07  1.0000E+00  1.6525E+04  8.1828E-05  1.1754E-10  1.6887E-13  9.9994E-01
 5.1377E+24  2.3392E-07  1.0000E+00  1.6560E+04  8.1828E-05  1.1334E-10  1.6856E-13  9.9994E-01
 5.2302E+24  2.4209E-07  1.0000E+00  1.6594E+04  8.1828E-05  1.0935E-10  1.6826E-13  9.9994E-01
 5.3228E+24  2.5045E-07  1.0000E+00  1.6628E+04  8.1828E-05  1.0554E-10  1.6796E-13  9.9994E-01
 5.4154E+24  2.5901E-07  1.0000E+00  1.6661E+04  8.1828E-05  1.0190E-10  1.6767E-13  9.9993E-01
 5.5079E+24  2.6702E-07  1.0000E+00  1.6694E+04  8.1828E-05  9.8698E-11  1.6738E-13  9.9993E-01
 5.6005E+24  2.7573E-07  1.0000E+00  1.6726E+04  8.1828E-05  9.5447E-11  1.6711E-13  9.9993E-01
 5.6931E+24  2.8483E-07  1.0000E+00  1.6757E+04  8.1828E-05  9.2268E-11  1.6683E-13  9.9993E-01
 5.7856E+24  2.9398E-07  1.0000E+00  1.6788E+04  8.1828E-05  8.9275E-11  1.6656E-13  9.9992E-01
 5.8782E+24  3.0223E-07  1.0000E+00  1.6819E+04  8.1828E-05  8.6719E-11  1.6630E-13  9.9992E-01
 5.9708E+24  3.1201E-07  1.0000E+00  1.6849E+04  8.1828E-05  8.3890E-11  1.6604E-13  9.9992E-01
 6.0634E+24  3.2136E-07  1.0000E+00  1.6878E+04  8.1828E-05  8.1346E-11  1.6579E-13  9.9992E-01
 6.1559E+24  3.3032E-07  1.0000E+00  1.6907E+04  8.1828E-05  7.9039E-11  1.6554E-13  9.9991E-01
 6.2485E+24  3.4094E-07  1.0000E+00  1.6936E+04  8.1828E-05  7.6481E-11  1.6529E-13  9.9991E-01
 6.3411E+24  3.4922E-07  1.0000E+00  1.6964E+04  8.1828E-05  7.4575E-11  1.6505E-13  9.9991E-01
 6.4336E+24  3.6040E-07  1.0000E+00  1.6992E+04  8.1828E-05  7.2173E-11  1.6481E-13  9.9991E-01
 6.5262E+24  3.6913E-07  1.0000E+00  1.7020E+04  8.1828E-05  7.0381E-11  1.6458E-13  9.9990E-01
 6.6188E+24  3.8061E-07  1.0000E+00  1.7047E+04  8.1828E-05  6.8177E-11  1.6435E-13  9.9990E-01
 6.7113E+24  3.8932E-07  1.0000E+00  1.7073E+04  8.1828E-05  6.6575E-11  1.6413E-13  9.9990E-01
 6.8039E+24  4.0111E-07  1.0000E+00  1.7100E+04  8.1828E-05  6.4545E-11  1.6391E-13  9.9990E-01
 6.8965E+24  4.1040E-07  1.0000E+00  1.7126E+04  8.1828E-05  6.3012E-11  1.6369E-13  9.9989E-01
 6.9891E+24  4.2166E-07  1.0000E+00  1.7152E+04  8.1828E-05  6.1261E-11  1.6347E-13  9.9989E-01
 7.0816E+24  4.3277E-07  1.0000E+00  1.7177E+04  8.1828E-05  5.9623E-11  1.6326E-13  9.9989E-01
 7.1742E+24  4.4254E-07  1.0000E+00  1.7202E+04  8.1828E-05  5.8243E-11  1.6305E-13  9.9989E-01
