 4.6285E+22  3.2705E-11  1.1676E+04  7.4643E-05  1.0000E+00  7.1845E-06
 1.3886E+23  2.2888E-10  1.1680E+04  7.4643E-05  1.0000E+00  7.1845E-06
 2.3143E+23  6.2078E-10  1.1693E+04  7.4643E-05  1.0000E+00  7.1845E-06
 3.2400E+23  1.2069E-09  1.1720E+04  7.4643E-05  1.0000E+00  7.1845E-06
 4.1657E+23  1.9838E-09  1.1768E+04  7.4643E-05  1.0000E+00  7.1845E-06
 5.0914E+23  2.9454E-09  1.1847E+04  7.4643E-05  1.0000E+00  7.1845E-06
 6.0171E+23  4.0791E-09  1.1969E+04  7.4643E-05  1.0000E+00  7.1845E-06
 6.9428E+23  5.3728E-09  1.2144E+04  7.4643E-05  1.0000E+00  7.1845E-06
 7.8685E+23  6.7930E-09  1.2401E+04  7.4643E-05  1.0000E+00  7.1845E-06
 8.7942E+23  8.3110E-09  1.2760E+04  7.4643E-05  1.0000E+00  7.1845E-06
 9.7199E+23  9.9078E-09  1.3193E+04  7.4643E-05  1.0000E+00  7.1845E-06
 1.0646E+24  1.1605E-08  1.3630E+04  7.4643E-05  1.0000E+00  7.1845E-06
 1.1571E+24  1.3479E-08  1.3947E+04  7.4643E-05  1.0000E+00  7.1845E-06
 1.2497E+24  1.5589E-08  1.4118E+04  7.4643E-05  1.0000E+00  7.1845E-06
 1.3423E+24  1.7886E-08  1.4213E+04  7.4643E-05  1.0000E+00  7.1845E-06
 1.4348E+24  2.0337E-08  1.4313E+04  7.4643E-05  9.9999E-01  7.1845E-06
 1.5274E+24  2.2924E-08  1.4413E+04  7.4643E-05  9.9999E-01  7.1845E-06
 1.6200E+24  2.5668E-08  1.4506E+04  7.4643E-05  9.9999E-01  7.1845E-06
 1.7126E+24  2.8549E-08  1.4597E+04  7.4643E-05  9.9999E-01  7.1845E-06
 1.8051E+24  3.1592E-08  1.4679E+04  7.4643E-05  9.9999E-01  7.1845E-06
 1.8977E+24  3.4768E-08  1.4758E+04  7.4643E-05  9.9999E-01  7.1845E-06
 1.9903E+24  3.8110E-08  1.4835E+04  7.4643E-05  9.9999E-01  7.1845E-06
 2.0828E+24  4.1576E-08  1.4909E+04  7.4643E-05  9.9999E-01  7.1845E-06
 2.1754E+24  4.5183E-08  1.4981E+04  7.4643E-05  9.9999E-01  7.1845E-06
 2.2680E+24  4.8945E-08  1.5052E+04  7.4643E-05  9.9999E-01  7.1845E-06
 2.3605E+24  5.2856E-08  1.5120E+04  7.4643E-05  9.9999E-01  7.1845E-06
 2.4531E+24  5.6898E-08  1.5183E+04  7.4643E-05  9.9999E-01  7.1845E-06
 2.5457E+24  6.1074E-08  1.5248E+04  7.4643E-05  9.9998E-01  7.1845E-06
 2.6383E+24  6.5424E-08  1.5311E+04  7.4643E-05  9.9998E-01  7.1845E-06
 2.7308E+24  6.9877E-08  1.5370E+04  7.4643E-05  9.9998E-01  7.1845E-06
 2.8234E+24  7.4474E-08  1.5431E+04  7.4643E-05  9.9998E-01  7.1845E-06
 2.9160E+24  7.9207E-08  1.5487E+04  7.4643E-05  9.9998E-01  7.1845E-06
 3.0085E+24  8.4148E-08  1.5542E+04  7.4643E-05  9.9998E-01  7.1845E-06
 3.1011E+24  8.9178E-08  1.5598E+04  7.4643E-05  9.9998E-01  7.1845E-06
 3.1937E+24  9.4300E-08  1.5651E+04  7.4643E-05  9.9998E-01  7.1845E-06
 3.2862E+24  9.9612E-08  1.5703E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.3788E+24  1.0499E-07  1.5754E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.4714E+24  1.1055E-07  1.5803E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.5640E+24  1.1630E-07  1.5852E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.6565E+24  1.2227E-07  1.5898E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.7491E+24  1.2808E-07  1.5945E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.8417E+24  1.3429E-07  1.5991E+04  7.4643E-05  9.9997E-01  7.1845E-06
 3.9342E+24  1.4052E-07  1.6035E+04  7.4643E-05  9.9996E-01  7.1845E-06
 4.0268E+24  1.4699E-07  1.6079E+04  7.4643E-05  9.9996E-01  7.1845E-06
 4.1194E+24  1.5335E-07  1.6122E+04  7.4643E-05  9.9996E-01  7.1845E-06
 4.2120E+24  1.6022E-07  1.6163E+04  7.4643E-05  9.9996E-01  7.1845E-06
 4.3045E+24  1.6698E-07  1.6204E+04  7.4643E-05  9.9996E-01  7.1845E-06
 4.3971E+24  1.7372E-07  1.6244E+04  7.4643E-05  9.9996E-01  7.1845E-06
 4.4897E+24  1.8088E-07  1.6284E+04  7.4643E-05  9.9995E-01  7.1845E-06
 4.5822E+24  1.8814E-07  1.6323E+04  7.4643E-05  9.9995E-01  7.1845E-06
 4.6748E+24  1.9549E-07  1.6361E+04  7.4643E-05  9.9995E-01  7.1845E-06
 4.7674E+24  2.0296E-07  1.6398E+04  7.4643E-05  9.9995E-01  7.1845E-06
 4.8599E+24  2.1054E-07  1.6435E+04  7.4643E-05  9.9995E-01  7.1845E-06
 4.9525E+24  2.1825E-07  1.6471E+04  7.4643E-05  9.9994E-01  7.1845E-06
 5.0451E+24  2.2611E-07  1.6506E+04  7.4643E-05  9.9994E-01  7.1845E-06
 5.1377E+24  2.3411E-07  1.6540E+04  7.4643E-05  9.9994E-01  7.1845E-06
 5.2302E+24  2.4229E-07  1.6575E+04  7.4643E-05  9.9994E-01  7.1845E-06
 5.3228E+24  2.5065E-07  1.6608E+04  7.4643E-05  9.9994E-01  7.1845E-06
 5.4154E+24  2.5921E-07  1.6642E+04  7.4643E-05  9.9993E-01  7.1845E-06
 5.5079E+24  2.6736E-07  1.6674E+04  7.4643E-05  9.9993E-01  7.1845E-06
 5.6005E+24  2.7593E-07  1.6706E+04  7.4643E-05  9.9993E-01  7.1845E-06
 5.6931E+24  2.8503E-07  1.6738E+04  7.4643E-05  9.9993E-01  7.1845E-06
 5.7856E+24  2.9434E-07  1.6769E+04  7.4643E-05  9.9992E-01  7.1845E-06
 5.8782E+24  3.0244E-07  1.6800E+04  7.4643E-05  9.9992E-01  7.1845E-06
 5.9708E+24  3.1222E-07  1.6830E+04  7.4643E-05  9.9992E-01  7.1845E-06
 6.0634E+24  3.2174E-07  1.6859E+04  7.4643E-05  9.9992E-01  7.1845E-06
 6.1559E+24  3.3052E-07  1.6888E+04  7.4643E-05  9.9991E-01  7.1845E-06
 6.2485E+24  3.4114E-07  1.6917E+04  7.4643E-05  9.9991E-01  7.1845E-06
 6.3411E+24  3.4961E-07  1.6945E+04  7.4643E-05  9.9991E-01  7.1845E-06
 6.4336E+24  3.6061E-07  1.6973E+04  7.4643E-05  9.9991E-01  7.1845E-06
