 2.3145E+22  3.8520E-11  1.4623E+04  6.4669E-05  1.0000E+00  5.3312E-06
 6.9435E+22  2.6963E-10  1.4623E+04  6.4669E-05  1.0000E+00  5.3312E-06
 1.1573E+23  7.3179E-10  1.4625E+04  6.4669E-05  1.0000E+00  5.3312E-06
 1.6202E+23  1.4248E-09  1.4627E+04  6.4669E-05  1.0000E+00  5.3312E-06
 2.0831E+23  2.3482E-09  1.4633E+04  6.4669E-05  1.0000E+00  5.3312E-06
 2.5460E+23  3.5012E-09  1.4640E+04  6.4669E-05  1.0000E+00  5.3312E-06
 3.0089E+23  4.8825E-09  1.4652E+04  6.4669E-05  1.0000E+00  5.3312E-06
 3.4718E+23  6.4910E-09  1.4667E+04  6.4669E-05  1.0000E+00  5.3312E-06
 3.9347E+23  8.3215E-09  1.4688E+04  6.4669E-05  1.0000E+00  5.3312E-06
 4.3976E+23  1.0374E-08  1.4714E+04  6.4669E-05  1.0000E+00  5.3312E-06
 4.8605E+23  1.2642E-08  1.4747E+04  6.4669E-05  1.0000E+00  5.3312E-06
 5.3234E+23  1.5127E-08  1.4789E+04  6.4669E-05  1.0000E+00  5.3312E-06
 5.7863E+23  1.7801E-08  1.4839E+04  6.4669E-05  9.9999E-01  5.3312E-06
 6.2492E+23  2.0683E-08  1.4900E+04  6.4669E-05  9.9999E-01  5.3312E-06
 6.7121E+23  2.3753E-08  1.4973E+04  6.4669E-05  9.9999E-01  5.3312E-06
 7.1750E+23  2.6973E-08  1.5061E+04  6.4669E-05  9.9999E-01  5.3312E-06
 7.6379E+23  3.0359E-08  1.5164E+04  6.4669E-05  9.9999E-01  5.3312E-06
 8.1008E+23  3.3890E-08  1.5283E+04  6.4669E-05  9.9999E-01  5.3312E-06
 8.5637E+23  3.7562E-08  1.5418E+04  6.4669E-05  9.9999E-01  5.3312E-06
 9.0266E+23  4.1307E-08  1.5565E+04  6.4669E-05  9.9999E-01  5.3312E-06
 9.4895E+23  4.5219E-08  1.5722E+04  6.4669E-05  9.9999E-01  5.3312E-06
 9.9524E+23  4.9243E-08  1.5881E+04  6.4669E-05  9.9999E-01  5.3312E-06
 1.0415E+24  5.3458E-08  1.6032E+04  6.4669E-05  9.9998E-01  5.3312E-06
 1.0878E+24  5.7741E-08  1.6173E+04  6.4669E-05  9.9998E-01  5.3312E-06
 1.1341E+24  6.2327E-08  1.6296E+04  6.4669E-05  9.9998E-01  5.3312E-06
 1.1804E+24  6.7093E-08  1.6399E+04  6.4669E-05  9.9998E-01  5.3312E-06
 1.2267E+24  7.2088E-08  1.6481E+04  6.4669E-05  9.9998E-01  5.3312E-06
 1.2730E+24  7.7321E-08  1.6549E+04  6.4669E-05  9.9998E-01  5.3312E-06
 1.3193E+24  8.2820E-08  1.6608E+04  6.4669E-05  9.9997E-01  5.3312E-06
 1.3656E+24  8.8299E-08  1.6661E+04  6.4669E-05  9.9997E-01  5.3312E-06
 1.4118E+24  9.4284E-08  1.6706E+04  6.4669E-05  9.9997E-01  5.3312E-06
 1.4581E+24  1.0017E-07  1.6753E+04  6.4669E-05  9.9997E-01  5.3312E-06
 1.5044E+24  1.0634E-07  1.6801E+04  6.4669E-05  9.9997E-01  5.3312E-06
 1.5507E+24  1.1274E-07  1.6842E+04  6.4669E-05  9.9997E-01  5.3312E-06
 1.5970E+24  1.1925E-07  1.6887E+04  6.4669E-05  9.9996E-01  5.3312E-06
 1.6433E+24  1.2593E-07  1.6930E+04  6.4669E-05  9.9996E-01  5.3312E-06
 1.6896E+24  1.3284E-07  1.6969E+04  6.4669E-05  9.9996E-01  5.3312E-06
 1.7359E+24  1.3993E-07  1.7010E+04  6.4669E-05  9.9996E-01  5.3312E-06
 1.7822E+24  1.4715E-07  1.7047E+04  6.4669E-05  9.9995E-01  5.3312E-06
 1.8285E+24  1.5437E-07  1.7086E+04  6.4669E-05  9.9995E-01  5.3312E-06
 1.8747E+24  1.6214E-07  1.7126E+04  6.4669E-05  9.9995E-01  5.3312E-06
 1.9210E+24  1.6969E-07  1.7160E+04  6.4669E-05  9.9995E-01  5.3312E-06
 1.9673E+24  1.7779E-07  1.7198E+04  6.4669E-05  9.9995E-01  5.3312E-06
 2.0136E+24  1.8563E-07  1.7231E+04  6.4669E-05  9.9994E-01  5.3312E-06
 2.0599E+24  1.9415E-07  1.7269E+04  6.4669E-05  9.9994E-01  5.3312E-06
 2.1062E+24  2.0236E-07  1.7300E+04  6.4669E-05  9.9994E-01  5.3312E-06
 2.1525E+24  2.1086E-07  1.7337E+04  6.4669E-05  9.9993E-01  5.3312E-06
 2.1988E+24  2.1977E-07  1.7368E+04  6.4669E-05  9.9993E-01  5.3312E-06
 2.2451E+24  2.2878E-07  1.7400E+04  6.4669E-05  9.9993E-01  5.3312E-06
 2.2914E+24  2.3787E-07  1.7434E+04  6.4669E-05  9.9993E-01  5.3312E-06
 2.3376E+24  2.4701E-07  1.7465E+04  6.4669E-05  9.9992E-01  5.3312E-06
 2.3839E+24  2.5633E-07  1.7498E+04  6.4669E-05  9.9992E-01  5.3312E-06
 2.4302E+24  2.6596E-07  1.7529E+04  6.4669E-05  9.9992E-01  5.3312E-06
 2.4765E+24  2.7578E-07  1.7558E+04  6.4669E-05  9.9991E-01  5.3312E-06
 2.5228E+24  2.8561E-07  1.7591E+04  6.4669E-05  9.9991E-01  5.3312E-06
 2.5691E+24  2.9550E-07  1.7620E+04  6.4669E-05  9.9991E-01  5.3312E-06
 2.6154E+24  3.0573E-07  1.7649E+04  6.4669E-05  9.9990E-01  5.3312E-06
 2.6617E+24  3.1617E-07  1.7680E+04  6.4669E-05  9.9990E-01  5.3312E-06
 2.7080E+24  3.2689E-07  1.7708E+04  6.4669E-05  9.9990E-01  5.3312E-06
 2.7543E+24  3.3790E-07  1.7736E+04  6.4669E-05  9.9989E-01  5.3312E-06
 2.8005E+24  3.4835E-07  1.7764E+04  6.4669E-05  9.9989E-01  5.3312E-06
 2.8468E+24  3.5915E-07  1.7793E+04  6.4669E-05  9.9989E-01  5.3312E-06
 2.8931E+24  3.7088E-07  1.7820E+04  6.4669E-05  9.9988E-01  5.3312E-06
 2.9394E+24  3.8227E-07  1.7848E+04  6.4669E-05  9.9988E-01  5.3312E-06
 2.9857E+24  3.9310E-07  1.7874E+04  6.4669E-05  9.9988E-01  5.3312E-06
 3.0320E+24  4.0576E-07  1.7900E+04  6.4669E-05  9.9987E-01  5.3312E-06
 3.0783E+24  4.1673E-07  1.7927E+04  6.4669E-05  9.9987E-01  5.3312E-06
 3.1246E+24  4.2916E-07  1.7954E+04  6.4669E-05  9.9987E-01  5.3312E-06
 3.1709E+24  4.4132E-07  1.7980E+04  6.4669E-05  9.9986E-01  5.3312E-06
 3.2172E+24  4.5342E-07  1.8005E+04  6.4669E-05  9.9986E-01  5.3312E-06
 3.2634E+24  4.6622E-07  1.8031E+04  6.4669E-05  9.9985E-01  5.3312E-06
 3.3097E+24  4.7860E-07  1.8056E+04  6.4669E-05  9.9985E-01  5.3312E-06
 3.3560E+24  4.9141E-07  1.8080E+04  6.4669E-05  9.9985E-01  5.3312E-06
 3.4023E+24  5.0489E-07  1.8105E+04  6.4669E-05  9.9984E-01  5.3312E-06
 3.4486E+24  5.1693E-07  1.8129E+04  6.4669E-05  9.9984E-01  5.3312E-06
 3.4949E+24  5.3179E-07  1.8153E+04  6.4669E-05  9.9983E-01  5.3312E-06
 3.5412E+24  5.4347E-07  1.8177E+04  6.4669E-05  9.9983E-01  5.3312E-06
